Número de Extracto,Fecha Contable,Estado,Referencia,Fecha Efectiva,Descripción,Tipo,Monto,Banco,Cuenta Bancaria,Cuenta Contable,Sub-cuenta,Código de Transacción,Divisa
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D42800564,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,39767.94,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D42800727,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,25655.66,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D42800728,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,270976.78,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,M440006,2026-03-17,LIQ MONEDERO PATRIA-LIQ MONEDERO PATRIA,CREDIT,120047.95,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0003677,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D44000185,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,56227.38,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D44000185,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,4216.87,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,C48000187,2026-03-17,LIQUIDACION T CREDITO VS MC BD-LIQUIDACION T CREDITO VS MC BD,CREDIT,8867.7,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017430,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D48400739,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,31646.06,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D51000224,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,36011.16,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D51000225,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,250199.92,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D51000225,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,42139.4,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D55000628,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,8203.03,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,M591006,2026-03-17,LIQ MONEDERO PATRIA-LIQ MONEDERO PATRIA,CREDIT,85208.94,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0003677,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D59100844,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,105329.93,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D59300909,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,53762.69,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D59300395,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,69324.9,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D59400755,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,65825.01,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,M600006,2026-03-17,LIQ MONEDERO PATRIA-LIQ MONEDERO PATRIA,CREDIT,130534.46,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0003677,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D60000707,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,9773.25,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,M601006,2026-03-17,LIQ MONEDERO PATRIA-LIQ MONEDERO PATRIA,CREDIT,19943.68,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0003677,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D60100810,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,3824.08,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D60300220,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,5170.93,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D60400209,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,13677.24,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D60800810,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,131741.99,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,M663006,2026-03-17,LIQ MONEDERO PATRIA-LIQ MONEDERO PATRIA,CREDIT,46904.92,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0003677,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D66300794,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,78665.13,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D66600076,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,18340.66,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,M670006,2026-03-17,LIQ MONEDERO PATRIA-LIQ MONEDERO PATRIA,CREDIT,24840.33,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0003677,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D67000804,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,64838.11,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D67100042,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,155564.0,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D68200760,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,36286.46,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D68200799,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,231390.42,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,D69000409,2026-03-17,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,21564.27,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BD1710016,2026-03-17,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,3148649.07,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BD1580016,2026-03-17,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,2183880.92,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BD1920016,2026-03-17,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1782582.97,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BD6080016,2026-03-17,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,5211705.34,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BD1530016,2026-03-17,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,2681268.7,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BD6630016,2026-03-17,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1119575.09,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BD1080016,2026-03-17,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1988946.41,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BC5100016,2026-03-17,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,7635.01,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BD1370016,2026-03-17,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,2373667.95,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BD4400016,2026-03-17,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,7609821.34,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BC1640016,2026-03-17,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,3092.09,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BD5910016,2026-03-17,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,4305746.77,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BC1580016,2026-03-17,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,4947.59,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BC4280016,2026-03-17,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,835.89,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BC4400016,2026-03-17,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,8780.56,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BD6000016,2026-03-17,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,2866211.14,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BD6700016,2026-03-17,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,3418791.68,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BD4280016,2026-03-17,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,4357588.21,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BD6060016,2026-03-17,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1181284.8,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BD6610016,2026-03-17,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1623949.3,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BD6900016,2026-03-17,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1999988.53,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BD3070016,2026-03-17,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,3705205.23,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BD5100016,2026-03-17,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,2296486.02,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BC1370016,2026-03-17,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,8058.81,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BC3070016,2026-03-17,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,1717.02,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-8 2026 17 al 17 37,2026-04-30,UNRECONCILED,BD6010016,2026-03-17,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,4151145.25,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D10800718,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,39573.63,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D12000392,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,19895.32,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D12600208,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,7370.98,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D12600213,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,26634.48,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D12600208,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,75712.54,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D12600204,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,24253.13,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D12600205,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,105458.52,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D13400900,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,12575.87,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D13400896,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,89060.88,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D13500710,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,113355.38,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D13700002,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,182150.92,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,C13700002,2026-03-04,LIQ TARJETA DEBITO ELECTRON BD-LIQ TARJETA DEBITO ELECTRON BD,CREDIT,24803.33,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017426,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,C13700002,2026-03-04,LIQUIDACION T CREDITO VS MC BD-LIQUIDACION T CREDITO VS MC BD,CREDIT,35891.86,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017430,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D14200045,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,1920.28,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D14200082,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,5768.8,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D14200701,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,38442.49,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D14500930,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,13364.79,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D14700412,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,38840.99,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D15300012,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,31585.0,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D15700624,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,55951.11,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D15800093,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,6698.78,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D16100841,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,292505.02,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D16700868,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,439337.44,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D19200219,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,9556.27,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D19400788,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,9309.13,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D19400715,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,178483.28,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D26700022,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,24790.53,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D26700215,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,2953.81,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D26700022,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,1395.8,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D27000426,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,7054.95,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D27100239,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,57697.06,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D27500636,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,16628.24,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,M276003,2026-03-04,LIQ MONEDERO PATRIA-LIQ MONEDERO PATRIA,CREDIT,3852.81,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0003677,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D28700989,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,36109.09,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D29600915,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,17030.88,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D29800395,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,26251.6,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D30400494,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,2848.63,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D30400499,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,128801.94,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D30700026,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,13222.52,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D30700027,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,40453.2,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-8 2026 04 al 04 13,2026-04-30,UNRECONCILED,D30700028,2026-03-04,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,17772.67,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
